Date,Open,High,Low,Close,Adj Close,Volume
2024-04-22,1078.800049,1088.699951,1070.349976,1086.650024,1086.650024,10346714
2024-04-23,1100.000000,1100.000000,1082.699951,1090.250000,1090.250000,9848215
2024-04-24,1092.250000,1098.400024,1089.000000,1096.750000,1096.750000,5461309
2024-04-25,1090.000000,1125.650024,1089.949951,1113.750000,1113.750000,19905338
2024-04-26,1112.150024,1120.000000,1102.750000,1107.900024,1107.900024,14190059
2024-04-29,1108.000000,1163.449951,1107.900024,1160.150024,1160.150024,28578063
2024-04-30,1159.949951,1169.550049,1146.750000,1150.400024,1150.400024,29568491
2024-05-02,1143.000000,1155.500000,1133.250000,1139.449951,1139.449951,25118334
2024-05-03,1141.300049,1157.400024,1135.449951,1142.050049,1142.050049,19933604
2024-05-06,1141.550049,1158.449951,1138.099976,1146.300049,1146.300049,14970524
2024-05-07,1147.949951,1152.750000,1126.300049,1131.900024,1131.900024,15097728
2024-05-08,1126.550049,1132.000000,1116.050049,1123.000000,1123.000000,19913090
2024-05-09,1120.550049,1128.849976,1110.000000,1115.699951,1115.699951,12229853
2024-05-10,1118.000000,1128.900024,1112.050049,1117.050049,1117.050049,8573656
2024-05-13,1112.400024,1130.650024,1106.699951,1128.000000,1128.000000,9707983
2024-05-14,1125.900024,1127.900024,1118.550049,1120.550049,1120.550049,8944262
2024-05-15,1122.099976,1127.800049,1113.500000,1124.349976,1124.349976,10743423
2024-05-16,1133.000000,1136.550049,1112.800049,1131.050049,1131.050049,14265565
2024-05-17,1131.050049,1144.000000,1120.599976,1130.500000,1130.500000,8641784
2024-05-21,1122.199951,1133.800049,1116.250000,1122.000000,1122.000000,2681704
